date,instrument,direction,entry,exit,R_mid,R_cross,rupees_mid,fees_rupees,fill_unit
2026-07-06,2813441,,,,0.5014,0.5014,501.4,31.3,R
2026-07-07,197633,,,,-1.0813,-1.0813,-1081.3,81.5,R
2026-07-07,356865,,,,-1.0416,-1.0416,-1041.6,41.6,R
2026-07-08,2585345,,,,-0.3577,-0.3577,-357.7,38.5,R
2026-07-08,3520257,,,,-1.0451,-1.0451,-1045.1,45.0,R
2026-07-09,5013761,,,,0.4148,0.4148,414.8,24.0,R
2026-07-09,140033,,,,0.5013,0.5013,501.3,45.9,R
2026-07-09,5582849,,,,0.9862,0.9862,986.2,67.7,R
2026-07-09,2815745,,,,-1.0353,-1.0353,-1035.3,35.3,R
2026-07-09,197633,,,,-0.7121,-0.7121,-712.1,74.4,R
2026-07-09,2977281,,,,-0.3495,-0.3495,-349.5,50.3,R
2026-07-09,1102337,,,,0.0302,0.0302,30.2,35.2,R
2026-07-10,2952193,,,,0.1294,0.1294,129.4,44.8,R
2026-07-10,1304833,,,,0.5607,0.5607,560.7,26.7,R
2026-07-13,3520257,,,,-0.0406,-0.0406,-40.6,44.4,R
2026-07-13,130305,,,,0.4988,0.4988,498.8,28.5,R
2026-07-13,3691009,,,,0.8301,0.8301,830.1,23.7,R
2026-07-13,2674433,,,,-1.0414,-1.0414,-1041.4,41.4,R
2026-07-15,424961,,,,0.4647,0.4647,464.7,64.0,R
2026-07-16,356865,,,,0.4456,0.4456,445.6,42.5,R
2026-07-16,519937,,,,0.3988,0.3988,398.8,31.6,R
2026-07-17,197633,,,,-0.3827,-0.3827,-382.7,81.5,R
2026-07-21,3520257,,,,0.3192,0.3192,319.2,49.7,R
2026-07-22,1215745,,,,0.7968,0.7968,796.8,33.3,R
2026-07-22,5013761,,,,0.4648,0.4648,464.8,26.9,R
2026-07-22,738561,,,,0.1193,0.1193,119.3,37.1,R
2026-07-22,5436929,,,,0.8076,0.8076,807.6,44.0,R
2026-07-22,424961,,,,0.4851,0.4851,485.1,65.1,R
2026-07-23,2127617,,,,0.2629,0.2629,262.9,44.7,R
2026-07-24,140033,,,,0.5097,0.5097,509.7,48.5,R
2026-07-27,197633,,,,0.8029,0.8029,802.9,92.4,R
2026-07-27,519937,,,,0.1185,0.1185,118.5,32.9,R
2026-07-29,2457345,,,,0.5627,0.5627,562.7,37.8,R
2026-07-29,424961,,,,0.4468,0.4468,446.8,64.1,R
2026-07-29,356865,,,,0.4198,0.4198,419.8,35.2,R
2026-07-29,3520257,,,,0.103,0.103,103.0,49.6,R
2026-07-30,197633,,,,-1.0897,-1.0897,-1089.7,89.2,R
2026-07-31,140033,,,,0.5327,0.5327,532.7,47.7,R
2026-07-31,1304833,,,,0.5632,0.5632,563.2,24.5,R
2026-07-31,2815745,,,,-1.041,-1.041,-1041.0,41.0,R
2026-07-31,348929,,,,0.6231,0.6231,623.1,37.4,R
2026-08-03,5013761,,,,-0.0093,-0.0093,-9.3,29.8,R
2026-08-03,197633,,,,-1.0809,-1.0809,-1080.9,80.5,R
2026-08-04,5506049,,,,0.5694,0.5694,569.4,34.8,R
2026-08-04,2813441,,,,0.0604,0.0604,60.4,30.3,R
2026-08-04,3520257,,,,0.2403,0.2403,240.3,51.5,R
2026-08-04,5552641,,,,-1.0453,-1.0453,-1045.3,45.3,R
2026-08-05,3663105,,,,0.5372,0.5372,537.2,32.3,R
2026-08-05,1215745,,,,0.4484,0.4484,448.4,33.2,R
2026-08-05,424961,,,,-1.0571,-1.0571,-1057.1,56.7,R
2026-08-05,197633,,,,-0.4402,-0.4402,-440.2,75.2,R
2026-08-05,356865,,,,-1.0357,-1.0357,-1035.7,35.7,R
2026-08-06,5013761,,,,0.0293,0.0293,29.3,27.4,R
2026-08-06,3691009,,,,1.0395,1.0395,1039.5,34.6,R
2026-08-07,5533185,,,,-0.2983,-0.2983,-298.3,19.4,R
2026-08-07,2127617,,,,-1.0367,-1.0367,-1036.7,36.7,R
2026-08-07,2813441,,,,0.5052,0.5052,505.2,29.4,R
2026-08-07,2977281,,,,0.3539,0.3539,353.9,43.2,R
